0, 46, 10, 2
1, 13, 10, 3
2, 19, 3, 4
3, 11, 38, 4
4, 16, 13, 1
5, 7, 4, 3
6, 2, 20, 1
7, 2, 38, 4
8, 14, 37, 5
9, 5, 44, 2
10, 13, 30, 4
11, 37, 32, 1
12, 37, 34, 4
13, 10, 7, 2
14, 3, 47, 1
15, 31, 16, 3
16, 44, 35, 3
17, 38, 40, 3
18, 36, 7, 1
19, 0, 7, 4
20, 6, 14, 2
21, 22, 42, 2
22, 49, 12, 1
23, 22, 49, 2
24, 6, 1, 1
25, 12, 20, 3
26, 30, 39, 1
27, 29, 12, 1
28, 1, 43, 4
29, 42, 36, 3
30, 11, 0, 1
31, 42, 9, 4
32, 35, 15, 2
33, 13, 36, 5
34, 12, 22, 3
35, 1, 2, 4
36, 49, 4, 4
37, 13, 0, 3
38, 31, 6, 2
39, 2, 31, 3
40, 47, 17, 2
41, 37, 8, 5
42, 16, 45, 1
43, 46, 28, 2
44, 2, 24, 1
45, 24, 36, 3
46, 31, 37, 2
47, 9, 20, 1
48, 11, 45, 5
49, 38, 49, 2
50, 31, 4, 3
51, 27, 12, 1
52, 0, 40, 3
53, 0, 41, 2
54, 39, 8, 3
55, 30, 24, 3
56, 12, 4, 5
57, 31, 45, 3
58, 1, 2, 4
59, 25, 19, 5
60, 0, 45, 1
61, 35, 7, 4
62, 29, 28, 4
63, 39, 25, 4
64, 12, 43, 5
65, 3, 21, 2
66, 6, 18, 2
67, 42, 28, 4
68, 47, 32, 5
69, 8, 35, 4
70, 33, 4, 4
71, 35, 34, 1
72, 2, 28, 2
73, 30, 31, 3
74, 23, 46, 5
75, 32, 22, 3
76, 5, 38, 3
77, 26, 11, 1
78, 24, 42, 3
79, 37, 21, 3
80, 6, 26, 1
81, 45, 44, 5
82, 44, 32, 5
83, 2, 44, 4
84, 11, 1, 4
85, 43, 28, 2
86, 6, 17, 1
87, 8, 24, 4
88, 10, 30, 2
89, 24, 6, 4
90, 8, 49, 2
91, 15, 36, 3
92, 23, 15, 5
93, 43, 6, 2
94, 11, 47, 2
95, 38, 18, 2
96, 17, 36, 5
97, 33, 30, 1
98, 23, 22, 1
99, 22, 45, 2
100, 43, 17, 5
101, 14, 3, 2
102, 26, 8, 3
103, 40, 4, 5
104, 15, 48, 4
105, 23, 22, 4
106, 3, 14, 1
107, 4, 48, 4
108, 38, 1, 5
109, 46, 47, 1
110, 4, 25, 1
111, 29, 36, 4
112, 49, 35, 5
113, 27, 8, 1
114, 47, 36, 4
115, 31, 34, 1
116, 42, 48, 1
117, 39, 46, 5
118, 30, 35, 1
119, 21, 17, 4
120, 41, 21, 1
121, 49, 31, 4
122, 14, 5, 5
123, 1, 29, 5
124, 14, 37, 5
125, 23, 40, 2
126, 33, 22, 4
127, 45, 13, 5
128, 47, 24, 4
129, 35, 49, 1
130, 15, 25, 4
131, 32, 18, 3
132, 49, 39, 5
133, 49, 23, 5
134, 42, 35, 1
135, 36, 16, 3
136, 35, 13, 5
137, 41, 28, 1
138, 37, 34, 5
139, 26, 24, 4
140, 8, 42, 1
141, 17, 24, 5
142, 11, 6, 3
143, 46, 20, 3
144, 25, 23, 3
145, 10, 19, 4
146, 17, 1, 3
147, 44, 35, 4
148, 37, 41, 3
149, 16, 2, 2
150, 42, 29, 4
151, 39, 1, 1
152, 32, 29, 1
153, 21, 42, 1
154, 23, 18, 2
155, 13, 35, 3
156, 29, 25, 3
157, 11, 17, 5
158, 39, 42, 2
159, 11, 39, 2
160, 2, 13, 4
161, 0, 21, 5
162, 27, 44, 2
163, 27, 30, 5
164, 24, 48, 2
165, 33, 35, 3
166, 15, 6, 4
167, 42, 49, 2
168, 41, 29, 5
169, 28, 39, 4
170, 26, 17, 2
171, 17, 23, 1
172, 31, 49, 2
173, 38, 11, 2
174, 24, 33, 5
