0,19,9,2
1,20,7,5
2,42,30,4
3,47,25,5
4,10,11,3
5,20,48,2
6,40,30,1
7,33,35,3
8,14,40,5
9,0,44,5
10,29,3,5
11,38,5,1
12,22,9,3
13,31,47,1
14,17,37,1
15,40,24,1
16,26,42,1
17,6,48,3
18,47,14,4
19,41,22,1
20,26,44,3
21,37,19,4
22,21,31,1
23,25,27,5
24,42,6,5
25,5,36,2
26,45,43,1
27,0,26,4
28,31,44,1
29,36,32,3
30,41,24,5
31,37,13,2
32,45,4,5
33,21,6,2
34,0,16,3
35,5,6,3
36,12,17,2
37,6,29,2
38,9,34,5
39,45,5,2
40,14,35,1
41,22,11,5
42,27,38,3
43,17,34,1
44,34,25,5
45,38,29,5
46,37,6,5
47,17,39,5
48,16,45,5
49,42,23,1
50,11,5,1
51,6,14,2
52,34,12,4
53,19,38,2
54,0,26,3
55,39,13,3
56,38,16,1
57,46,35,4
58,34,45,5
59,44,21,5
60,15,36,2
61,48,33,4
62,25,19,3
63,24,31,2
64,47,19,1
65,2,15,5
66,32,17,1
67,33,0,3
68,6,32,4
69,2,0,5
70,26,39,5
71,8,49,2
72,30,34,1
73,20,22,5
74,32,0,4
75,45,48,1
76,43,20,3
77,36,21,4
78,39,3,5
79,25,43,3
80,20,2,5
81,26,3,5
82,46,31,2
83,29,41,3
84,7,46,4
85,27,7,4
86,39,9,2
87,27,30,4
88,17,45,2
89,1,33,4
90,32,16,5
91,10,46,5
92,0,14,1
93,8,37,3
94,40,35,2
95,14,34,3
96,47,10,5
97,26,49,5
98,44,11,1
99,28,19,4
100,26,11,4
101,4,31,4
102,18,49,2
103,31,16,1
104,17,18,5
105,19,6,1
106,36,34,3
107,39,6,1
108,43,25,4
109,46,33,5
110,22,30,1
111,42,43,1
112,24,31,5
113,32,16,1
114,20,0,4
115,45,2,1
116,41,37,4
117,49,45,2
118,16,20,2
119,35,42,5
120,36,33,3
121,31,20,4
122,43,32,1
123,27,47,3
124,16,17,4
125,26,49,3
126,40,3,4
127,43,23,2
128,1,48,3
129,37,29,4
130,15,17,3
131,35,27,4
132,10,48,2
133,19,37,1
134,10,0,3
135,49,37,5
136,40,14,1
137,4,48,4
138,7,5,1
139,38,45,5
140,24,22,4
141,16,32,1
142,23,0,3
143,4,40,5
144,25,18,5
145,21,9,1
146,10,31,2
147,26,29,2
148,18,35,2
149,45,35,5
150,34,15,4
151,16,47,2
152,10,6,3
153,44,7,5
154,14,49,5
155,44,13,1
156,39,16,1
157,12,26,5
158,12,20,1
159,48,41,3
160,4,28,4
161,11,15,4
162,33,24,3
163,21,44,2
164,21,41,3
165,15,13,2
166,15,3,4
167,34,7,1
168,7,24,1
169,25,19,1
170,41,34,4
171,7,28,3
172,15,23,3
173,12,42,2
174,38,27,2
175,17,23,1
176,4,33,2
177,21,29,3
178,18,33,4
179,0,41,4
180,6,46,3
181,5,38,4
182,43,1,4
183,35,25,3
184,1,12,2
185,40,9,2
186,35,11,1
187,25,30,4
188,23,42,5
189,36,30,2
190,39,15,1
191,26,27,2
192,0,46,4
193,26,48,4
194,25,39,5
195,9,4,3
196,7,23,4
197,27,36,1
198,2,21,3
199,6,46,4
200,5,8,3
201,42,49,2
202,1,0,3
203,38,4,1
204,7,2,1
205,46,38,1
206,8,5,2
207,31,30,4
208,40,14,1
209,0,43,1
210,21,23,5
211,47,17,1
212,29,31,1
213,38,26,1
214,4,15,4
215,20,45,4
216,1,48,3
217,0,4,4
218,33,8,5
219,29,49,5
220,31,38,4
221,14,17,2
222,27,19,3
223,17,26,5
224,6,3,3
225,40,12,5
226,7,3,2
227,32,27,3
228,38,10,4
229,43,47,4
230,47,24,1
231,23,31,1
232,30,15,1
233,9,13,1
234,9,49,4
235,40,2,5
236,40,32,2
237,8,12,2
238,13,20,1
239,6,0,1
240,15,11,5
241,45,19,2
242,38,33,3
243,29,45,2
244,38,47,2
245,2,38,5
246,9,40,1
247,31,33,3
248,21,6,1
249,34,1,1
250,34,48,4
251,30,25,3
252,22,27,3
253,34,41,2
254,47,45,3
255,27,14,5
256,34,19,2
257,16,2,1
258,42,13,2
259,24,15,5
260,5,2,5
261,13,0,4
262,32,41,4
263,31,9,1
264,26,9,1
265,13,2,5
266,28,48,3
267,19,20,1
268,47,22,1
269,35,16,2
270,9,45,3
271,17,1,5
272,20,14,1
273,48,32,2
274,32,27,2
275,2,33,4
276,41,13,2
277,11,10,2
278,33,34,2
279,46,0,2
280,17,42,3
281,6,25,2
282,29,44,3
283,24,49,3
284,10,46,3
285,21,6,1
286,11,1,4
287,9,27,4
288,13,7,3
289,28,17,2
290,23,43,3
291,47,17,5
292,26,10,3
293,41,43,2
294,18,4,3
295,2,49,2
296,41,23,1
297,23,32,5
298,20,8,3
299,42,31,2
300,10,22,5
301,47,32,2
302,23,24,4
303,18,11,1
304,9,1,3
305,10,45,5
306,37,7,2
307,4,11,3
308,15,23,5
309,35,5,5
310,18,10,4
311,15,19,5
312,43,6,2
313,8,32,4
314,9,43,3
315,8,28,2
316,26,45,1
317,17,5,3
318,41,38,5
319,21,35,2
320,15,9,4
321,9,6,1
322,24,10,3
323,10,42,4
324,27,34,2
325,6,41,4
326,29,31,5
327,33,31,5
328,28,6,3
329,5,16,3
330,1,7,3
331,48,5,5
332,5,22,5
333,30,2,3
334,6,43,4
335,25,11,2
336,46,19,2
337,4,6,4
338,16,2,2
339,0,1,2
340,14,1,5
341,9,40,1
342,19,47,3
343,47,13,4
344,22,26,2
345,12,22,2
346,23,36,5
347,37,18,3
348,13,39,4
349,5,39,4
