0,46,6,1
1,21,31,2
2,31,47,5
3,5,34,1
4,19,18,1
5,6,39,1
6,2,17,3
7,27,1,4
8,34,23,5
9,6,48,4
10,44,10,1
11,38,1,4
12,29,13,1
13,8,6,4
14,10,26,4
15,37,38,3
16,24,25,3
17,24,16,3
18,29,19,3
19,0,37,5
20,19,24,1
21,28,8,5
22,18,22,3
23,2,5,5
24,38,16,5
25,20,34,4
26,30,48,2
27,8,36,2
28,31,39,1
29,13,7,5
30,26,21,3
31,40,4,5
32,8,17,3
33,6,17,1
34,30,31,2
35,30,20,4
36,20,37,4
37,22,29,1
38,44,14,1
39,6,49,5
40,21,39,5
41,0,29,2
42,39,31,1
43,41,21,5
44,4,32,4
45,2,4,2
46,14,4,5
47,21,24,3
48,10,13,5
49,18,24,3
