0,10,23,16
1,8,5,13
2,1,21,33
3,21,34,11
4,35,48,38
5,17,46,40
6,1,35,28
7,47,43,23
8,11,47,39
9,7,2,10
10,26,21,11
11,38,25,26
12,30,22,27
13,15,16,29
14,32,17,20
15,11,27,28
16,22,33,22
17,10,34,20
18,4,10,17
19,1,38,25
20,32,9,28
21,29,42,17
22,21,41,37
23,10,3,20
24,32,11,37
25,18,11,32
26,22,13,32
27,0,23,18
28,3,12,23
29,36,5,19
30,10,26,26
31,30,3,17
32,49,41,35
33,20,46,33
34,7,29,40
35,44,9,18
36,21,7,23
37,17,47,37
38,48,14,31
39,37,45,30
40,33,2,31
41,19,29,34
42,31,18,24
43,25,29,37
44,18,27,32
45,42,33,40
46,47,34,22
47,0,34,14
48,25,34,32
49,16,19,21
50,16,17,29
51,14,3,37
52,17,47,34
53,36,16,22
54,6,49,13
55,47,1,34
56,40,15,22
57,32,17,33
58,41,10,24
59,36,37,27
60,14,5,30
61,8,17,34
62,36,17,25
63,49,43,40
64,35,17,34
65,26,30,34
66,44,37,13
67,32,46,34
68,9,8,15
69,11,47,16
70,29,22,24
71,47,2,14
72,34,9,16
73,23,43,38
74,23,9,33
75,30,14,24
76,1,49,24
77,30,11,36
78,14,28,40
79,9,32,22
80,25,23,30
81,39,41,24
82,3,43,12
83,9,12,28
84,14,43,35
85,1,22,11
86,39,13,20
87,8,19,32
88,46,15,37
89,36,19,25
90,24,13,14
91,27,49,30
92,32,0,26
93,38,2,24
94,8,39,17
95,31,30,26
96,19,8,17
97,44,34,11
98,42,0,19
99,8,20,35
